"","DateTime","Sensor.1...NO...ppm.","DateTime.1","Sensor.2...NO...ppm.","DateTime.2","Sensor.3...NO...ppm.","DateTime.3","Sensor.1...CO..ppm.","DateTime.4","Sensor.2...CO..ppm.","DateTime.5","Sensor.3...CO..ppm.","DateTime.6","Sensor.1...Temperature...C.","DateTime.7","Sensor.2...Temperature...C.","DateTime.8","Sensor.3...Temperature...C.","DateTime.9","Sensor.1...Humidity....","DateTime.10","Sensor.2...Humidity....","DateTime.11","Sensor.3...Humidity....","DateTime.12","Sensor.1...Battery....","DateTime.13","Sensor.2...Battery....","DateTime.14","Sensor.3...Battery...."
"400","2015-01-17 17:00:00",0.0292857142857143,"2015-01-17 17:00:00",0,"2015-01-17 17:00:00",0,"",NA,"",NA,"",NA,"2015-01-17 17:00:00",21.2614285714286,"2015-01-17 17:00:00",3.13071428571428,"2015-01-17 17:00:00",2.69357142857143,"2015-01-17 17:00:00",33.14,"2015-01-17 17:00:00",83.375,"2015-01-17 17:00:00",64.3364285714286,"2015-01-17 17:00:00",96.8571428571429,"2015-01-17 17:00:00",87.5714285714286,"2015-01-17 17:00:00",93
"401","2015-01-17 18:00:00",0.0285714285714286,"2015-01-17 18:00:00",0,"2015-01-17 18:00:00",0,"",NA,"",NA,"",NA,"2015-01-17 18:00:00",19.0507142857143,"2015-01-17 18:00:00",2.60076923076923,"2015-01-17 18:00:00",2.8,"2015-01-17 18:00:00",32.9064285714286,"2015-01-17 18:00:00",84.4769230769231,"2015-01-17 18:00:00",65.6261538461538,"2015-01-17 18:00:00",96.7142857142857,"2015-01-17 18:00:00",86.2307692307692,"2015-01-17 18:00:00",92.4615384615385
"402","2015-01-17 19:00:00",0.0278571428571429,"2015-01-17 19:00:00",0.00214285714285714,"2015-01-17 19:00:00",0,"",NA,"",NA,"",NA,"2015-01-17 19:00:00",18.5435714285714,"2015-01-17 19:00:00",5.31928571428571,"2015-01-17 19:00:00",3.65785714285714,"2015-01-17 19:00:00",32.93,"2015-01-17 19:00:00",84.825,"2015-01-17 19:00:00",65.895,"2015-01-17 19:00:00",95.4285714285714,"2015-01-17 19:00:00",89.5714285714286,"2015-01-17 19:00:00",91.7857142857143
"403","2015-01-17 20:00:00",0.0285714285714286,"2015-01-17 20:00:00",0,"2015-01-17 20:00:00",0,"",NA,"",NA,"",NA,"2015-01-17 20:00:00",18.2678571428571,"2015-01-17 20:00:00",3.45357142857143,"2015-01-17 20:00:00",2.80642857142857,"2015-01-17 20:00:00",32.9671428571429,"2015-01-17 20:00:00",85.5292857142857,"2015-01-17 20:00:00",67.0107142857143,"2015-01-17 20:00:00",96.3571428571429,"2015-01-17 20:00:00",90.9285714285714,"2015-01-17 20:00:00",91.9285714285714
"404","2015-01-17 21:00:00",0.0314285714285714,"2015-01-17 21:00:00",0.00142857142857143,"2015-01-17 21:00:00",0,"",NA,"",NA,"",NA,"2015-01-17 21:00:00",18.9128571428571,"2015-01-17 21:00:00",3.40714285714286,"2015-01-17 21:00:00",4.83285714285714,"2015-01-17 21:00:00",32.9542857142857,"2015-01-17 21:00:00",86.6942857142857,"2015-01-17 21:00:00",68.0385714285714,"2015-01-17 21:00:00",96,"2015-01-17 21:00:00",89,"2015-01-17 21:00:00",91.4285714285714
"405","2015-01-17 22:00:00",0.0307142857142857,"2015-01-17 22:00:00",0,"2015-01-17 22:00:00",0,"",NA,"",NA,"",NA,"2015-01-17 22:00:00",19.1192857142857,"2015-01-17 22:00:00",1.70214285714286,"2015-01-17 22:00:00",2.85285714285714,"2015-01-17 22:00:00",33.2771428571429,"2015-01-17 22:00:00",86.5214285714286,"2015-01-17 22:00:00",67.4085714285714,"2015-01-17 22:00:00",96,"2015-01-17 22:00:00",91.7142857142857,"2015-01-17 22:00:00",91.4285714285714
"406","2015-01-17 23:00:00",0.0335714285714286,"2015-01-17 23:00:00",0.00461538461538461,"2015-01-17 23:00:00",0.00214285714285714,"",NA,"",NA,"",NA,"2015-01-17 23:00:00",20.1335714285714,"2015-01-17 23:00:00",3.17461538461538,"2015-01-17 23:00:00",4.71857142857143,"2015-01-17 23:00:00",33.2142857142857,"2015-01-17 23:00:00",86.1446153846154,"2015-01-17 23:00:00",66.925,"2015-01-17 23:00:00",96.4285714285714,"2015-01-17 23:00:00",91.1538461538462,"2015-01-17 23:00:00",91.6428571428571
"407","2015-01-18 00:00:00",0.03,"2015-01-18 00:00:00",0.00357142857142857,"2015-01-18 00:00:00",0,"",NA,"",NA,"",NA,"2015-01-18 00:00:00",19.8328571428571,"2015-01-18 00:00:00",0.644285714285714,"2015-01-18 00:00:00",1.44714285714286,"2015-01-18 00:00:00",32.9057142857143,"2015-01-18 00:00:00",85.6785714285714,"2015-01-18 00:00:00",66.5392857142857,"2015-01-18 00:00:00",96.5,"2015-01-18 00:00:00",91.4285714285714,"2015-01-18 00:00:00",91.9285714285714
"408","2015-01-18 01:00:00",0.03,"2015-01-18 01:00:00",0,"2015-01-18 01:00:00",0,"",NA,"",NA,"",NA,"2015-01-18 01:00:00",18.4569230769231,"2015-01-18 01:00:00",2.44142857142857,"2015-01-18 01:00:00",1.21461538461538,"2015-01-18 01:00:00",32.7392307692308,"2015-01-18 01:00:00",85.5807142857143,"2015-01-18 01:00:00",66.96,"2015-01-18 01:00:00",95.1538461538462,"2015-01-18 01:00:00",92.0714285714286,"2015-01-18 01:00:00",92.5384615384615
"409","2015-01-18 02:00:00",0.0292857142857143,"2015-01-18 02:00:00",0.00307692307692308,"2015-01-18 02:00:00",0.00142857142857143,"",NA,"",NA,"",NA,"2015-01-18 02:00:00",19.1664285714286,"2015-01-18 02:00:00",0.843076923076923,"2015-01-18 02:00:00",0.298571428571429,"2015-01-18 02:00:00",32.5214285714286,"2015-01-18 02:00:00",84.4092307692308,"2015-01-18 02:00:00",65.9085714285714,"2015-01-18 02:00:00",95.5,"2015-01-18 02:00:00",91.7692307692308,"2015-01-18 02:00:00",92.7857142857143
"410","2015-01-18 03:00:00",0.0285714285714286,"2015-01-18 03:00:00",0.00571428571428571,"2015-01-18 03:00:00",0.0121428571428571,"",NA,"",NA,"",NA,"2015-01-18 03:00:00",18.6342857142857,"2015-01-18 03:00:00",0.441428571428571,"2015-01-18 03:00:00",1.08214285714286,"2015-01-18 03:00:00",32.2,"2015-01-18 03:00:00",84.7128571428571,"2015-01-18 03:00:00",66.8371428571429,"2015-01-18 03:00:00",94.7857142857143,"2015-01-18 03:00:00",92,"2015-01-18 03:00:00",92.2142857142857
"411","2015-01-18 04:00:00",0.0285714285714286,"2015-01-18 04:00:00",0.00357142857142857,"2015-01-18 04:00:00",0.00857142857142857,"",NA,"",NA,"",NA,"2015-01-18 04:00:00",20.755,"2015-01-18 04:00:00",0.44,"2015-01-18 04:00:00",-0.365714285714286,"2015-01-18 04:00:00",31.7907142857143,"2015-01-18 04:00:00",84.4278571428571,"2015-01-18 04:00:00",66.7871428571429,"2015-01-18 04:00:00",96.2857142857143,"2015-01-18 04:00:00",91.2857142857143,"2015-01-18 04:00:00",92.9285714285714
"412","2015-01-18 05:00:00",0.0276923076923077,"2015-01-18 05:00:00",0.00142857142857143,"2015-01-18 05:00:00",0.01,"",NA,"",NA,"",NA,"2015-01-18 05:00:00",18.7784615384615,"2015-01-18 05:00:00",0.484285714285714,"2015-01-18 05:00:00",1.91,"2015-01-18 05:00:00",31.5923076923077,"2015-01-18 05:00:00",82.4971428571429,"2015-01-18 05:00:00",64.1723076923077,"2015-01-18 05:00:00",96.5384615384615,"2015-01-18 05:00:00",91.8571428571429,"2015-01-18 05:00:00",91.9230769230769
"413","2015-01-18 06:00:00",0.0276923076923077,"2015-01-18 06:00:00",0.00615384615384615,"2015-01-18 06:00:00",0.0114285714285714,"",NA,"",NA,"",NA,"2015-01-18 06:00:00",19.7215384615385,"2015-01-18 06:00:00",1.56230769230769,"2015-01-18 06:00:00",3.59357142857143,"2015-01-18 06:00:00",31.3007692307692,"2015-01-18 06:00:00",81.1815384615385,"2015-01-18 06:00:00",61.7207142857143,"2015-01-18 06:00:00",95.1538461538462,"2015-01-18 06:00:00",92.7692307692308,"2015-01-18 06:00:00",92.5
"414","2015-01-18 07:00:00",0.0328571428571429,"2015-01-18 07:00:00",0.00714285714285714,"2015-01-18 07:00:00",0.0107692307692308,"",NA,"",NA,"",NA,"2015-01-18 07:00:00",18.9357142857143,"2015-01-18 07:00:00",1.82,"2015-01-18 07:00:00",1.76153846153846,"2015-01-18 07:00:00",31.0857142857143,"2015-01-18 07:00:00",82.0014285714286,"2015-01-18 07:00:00",62.13,"2015-01-18 07:00:00",93.7142857142857,"2015-01-18 07:00:00",92.0714285714286,"2015-01-18 07:00:00",91.9230769230769
"415","2015-01-18 08:00:00",0.0285714285714286,"2015-01-18 08:00:00",0.00428571428571429,"2015-01-18 08:00:00",0.01,"",NA,"",NA,"",NA,"2015-01-18 08:00:00",20.6871428571429,"2015-01-18 08:00:00",0.763571428571429,"2015-01-18 08:00:00",3.70785714285714,"2015-01-18 08:00:00",30.9742857142857,"2015-01-18 08:00:00",82.7064285714286,"2015-01-18 08:00:00",63.0585714285714,"2015-01-18 08:00:00",96.5714285714286,"2015-01-18 08:00:00",90.5714285714286,"2015-01-18 08:00:00",91.4285714285714
"416","2015-01-18 09:00:00",0.0278571428571429,"2015-01-18 09:00:00",0.00642857142857143,"2015-01-18 09:00:00",0.00928571428571429,"",NA,"",NA,"",NA,"2015-01-18 09:00:00",20.3628571428571,"2015-01-18 09:00:00",2.35142857142857,"2015-01-18 09:00:00",1.495,"2015-01-18 09:00:00",30.9614285714286,"2015-01-18 09:00:00",83.1157142857143,"2015-01-18 09:00:00",62.9457142857143,"2015-01-18 09:00:00",96.3571428571429,"2015-01-18 09:00:00",89.9285714285714,"2015-01-18 09:00:00",93
"417","2015-01-18 10:00:00",0.0342857142857143,"2015-01-18 10:00:00",0.01,"2015-01-18 10:00:00",0.00714285714285714,"",NA,"",NA,"",NA,"2015-01-18 10:00:00",18.705,"2015-01-18 10:00:00",2.48714285714286,"2015-01-18 10:00:00",5.40928571428571,"2015-01-18 10:00:00",30.9242857142857,"2015-01-18 10:00:00",82.7692857142857,"2015-01-18 10:00:00",62.55,"2015-01-18 10:00:00",96.6428571428571,"2015-01-18 10:00:00",89,"2015-01-18 10:00:00",91.5714285714286
"418","2015-01-18 11:00:00",0.0292857142857143,"2015-01-18 11:00:00",0.00230769230769231,"2015-01-18 11:00:00",0.0135714285714286,"",NA,"",NA,"",NA,"2015-01-18 11:00:00",18.3135714285714,"2015-01-18 11:00:00",1.34,"2015-01-18 11:00:00",1.44642857142857,"2015-01-18 11:00:00",31.06,"2015-01-18 11:00:00",82.1438461538461,"2015-01-18 11:00:00",61.35,"2015-01-18 11:00:00",96.6428571428571,"2015-01-18 11:00:00",88.3846153846154,"2015-01-18 11:00:00",92.7142857142857
"419","2015-01-18 12:00:00",0.03,"2015-01-18 12:00:00",0.00142857142857143,"2015-01-18 12:00:00",0.0115384615384615,"",NA,"",NA,"",NA,"2015-01-18 12:00:00",19.88,"2015-01-18 12:00:00",3.77428571428571,"2015-01-18 12:00:00",4.83230769230769,"2015-01-18 12:00:00",31.9407142857143,"2015-01-18 12:00:00",81.2457142857143,"2015-01-18 12:00:00",60.2230769230769,"2015-01-18 12:00:00",95.7142857142857,"2015-01-18 12:00:00",88.0714285714286,"2015-01-18 12:00:00",92
"420","2015-01-18 13:00:00",0.0278571428571429,"2015-01-18 13:00:00",0.00142857142857143,"2015-01-18 13:00:00",0.00714285714285714,"",NA,"",NA,"",NA,"2015-01-18 13:00:00",20.0171428571429,"2015-01-18 13:00:00",1.4,"2015-01-18 13:00:00",3.45214285714286,"2015-01-18 13:00:00",31.7914285714286,"2015-01-18 13:00:00",81.1842857142857,"2015-01-18 13:00:00",60.3835714285714,"2015-01-18 13:00:00",96.1428571428571,"2015-01-18 13:00:00",85.5,"2015-01-18 13:00:00",92.5
"421","2015-01-18 14:00:00",0.0284615384615385,"2015-01-18 14:00:00",0.00285714285714286,"2015-01-18 14:00:00",0.00642857142857143,"",NA,"",NA,"",NA,"2015-01-18 14:00:00",19.2253846153846,"2015-01-18 14:00:00",3.38428571428571,"2015-01-18 14:00:00",2.64357142857143,"2015-01-18 14:00:00",31.6615384615385,"2015-01-18 14:00:00",81.4571428571429,"2015-01-18 14:00:00",60.4328571428571,"2015-01-18 14:00:00",93.8461538461538,"2015-01-18 14:00:00",86.4285714285714,"2015-01-18 14:00:00",92.4285714285714
"422","2015-01-18 15:00:00",0.035,"2015-01-18 15:00:00",0.000769230769230769,"2015-01-18 15:00:00",0.01,"",NA,"",NA,"",NA,"2015-01-18 15:00:00",18.0814285714286,"2015-01-18 15:00:00",1.38692307692308,"2015-01-18 15:00:00",3.98142857142857,"2015-01-18 15:00:00",31.3207142857143,"2015-01-18 15:00:00",82.0630769230769,"2015-01-18 15:00:00",61.175,"2015-01-18 15:00:00",96.0714285714286,"2015-01-18 15:00:00",85.5384615384615,"2015-01-18 15:00:00",91.7142857142857
"423","2015-01-18 16:00:00",0.0335714285714286,"2015-01-18 16:00:00",0.00285714285714286,"2015-01-18 16:00:00",0.0128571428571429,"",NA,"",NA,"",NA,"2015-01-18 16:00:00",19.235,"2015-01-18 16:00:00",2.69214285714286,"2015-01-18 16:00:00",1.37857142857143,"2015-01-18 16:00:00",31.3078571428571,"2015-01-18 16:00:00",82.2371428571429,"2015-01-18 16:00:00",61.1771428571428,"2015-01-18 16:00:00",96.2857142857143,"2015-01-18 16:00:00",85.9285714285714,"2015-01-18 16:00:00",93
"424","2015-01-18 17:00:00",0.0335714285714286,"2015-01-18 17:00:00",0.00214285714285714,"2015-01-18 17:00:00",0.0192857142857143,"",NA,"",NA,"",NA,"2015-01-18 17:00:00",18.9792857142857,"2015-01-18 17:00:00",2.71571428571429,"2015-01-18 17:00:00",1.885,"2015-01-18 17:00:00",31.4942857142857,"2015-01-18 17:00:00",82.4957142857143,"2015-01-18 17:00:00",61.5478571428571,"2015-01-18 17:00:00",94.7142857142857,"2015-01-18 17:00:00",86.7857142857143,"2015-01-18 17:00:00",92.3571428571429
"425","2015-01-18 18:00:00",0.0342857142857143,"2015-01-18 18:00:00",0,"2015-01-18 18:00:00",0.0184615384615385,"",NA,"",NA,"",NA,"2015-01-18 18:00:00",19.05,"2015-01-18 18:00:00",0.575,"2015-01-18 18:00:00",3.22153846153846,"2015-01-18 18:00:00",31.4578571428571,"2015-01-18 18:00:00",82.56,"2015-01-18 18:00:00",61.37,"2015-01-18 18:00:00",96.0714285714286,"2015-01-18 18:00:00",88.1428571428571,"2015-01-18 18:00:00",91.3076923076923
"426","2015-01-18 19:00:00",0.0315384615384615,"2015-01-18 19:00:00",0.00142857142857143,"2015-01-18 19:00:00",0.0192857142857143,"",NA,"",NA,"",NA,"2015-01-18 19:00:00",18.4807692307692,"2015-01-18 19:00:00",2.37142857142857,"2015-01-18 19:00:00",3.15285714285714,"2015-01-18 19:00:00",31.3946153846154,"2015-01-18 19:00:00",81.6907142857143,"2015-01-18 19:00:00",61.2992857142857,"2015-01-18 19:00:00",96.2307692307692,"2015-01-18 19:00:00",88.9285714285714,"2015-01-18 19:00:00",91.6428571428571
"427","2015-01-18 20:00:00",0.0321428571428571,"2015-01-18 20:00:00",0.00153846153846154,"2015-01-18 20:00:00",0.0128571428571429,"",NA,"",NA,"",NA,"2015-01-18 20:00:00",18.7728571428571,"2015-01-18 20:00:00",3.20076923076923,"2015-01-18 20:00:00",1.08,"2015-01-18 20:00:00",31.43,"2015-01-18 20:00:00",81.4238461538462,"2015-01-18 20:00:00",60.7178571428571,"2015-01-18 20:00:00",96.5714285714286,"2015-01-18 20:00:00",89.8461538461538,"2015-01-18 20:00:00",92.8571428571429
"428","2015-01-18 21:00:00",0.0285714285714286,"2015-01-18 21:00:00",0.00785714285714286,"2015-01-18 21:00:00",0.015,"",NA,"",NA,"",NA,"2015-01-18 21:00:00",19.8542857142857,"2015-01-18 21:00:00",1.19785714285714,"2015-01-18 21:00:00",2.85357142857143,"2015-01-18 21:00:00",31.4214285714286,"2015-01-18 21:00:00",82.5464285714286,"2015-01-18 21:00:00",62.0178571428572,"2015-01-18 21:00:00",96.2142857142857,"2015-01-18 21:00:00",90.5714285714286,"2015-01-18 21:00:00",92.4285714285714
"429","2015-01-18 22:00:00",0.0285714285714286,"2015-01-18 22:00:00",0.0164285714285714,"2015-01-18 22:00:00",0.0230769230769231,"",NA,"",NA,"",NA,"2015-01-18 22:00:00",20.5935714285714,"2015-01-18 22:00:00",1.56714285714286,"2015-01-18 22:00:00",2.77461538461538,"2015-01-18 22:00:00",31.5064285714286,"2015-01-18 22:00:00",83.7728571428571,"2015-01-18 22:00:00",62.7830769230769,"2015-01-18 22:00:00",95.8571428571429,"2015-01-18 22:00:00",90.9285714285714,"2015-01-18 22:00:00",92.6153846153846
"430","2015-01-18 23:00:00",0.0346153846153846,"2015-01-18 23:00:00",0.0207692307692308,"2015-01-18 23:00:00",0.0228571428571429,"",NA,"",NA,"",NA,"2015-01-18 23:00:00",18.53,"2015-01-18 23:00:00",1.66076923076923,"2015-01-18 23:00:00",1.74714285714286,"2015-01-18 23:00:00",31.6607692307692,"2015-01-18 23:00:00",84.6238461538461,"2015-01-18 23:00:00",63.8528571428571,"2015-01-18 23:00:00",94.5384615384615,"2015-01-18 23:00:00",90.5384615384615,"2015-01-18 23:00:00",91.6428571428571
"431","2015-01-19 00:00:00",0.03,"2015-01-19 00:00:00",0.0214285714285714,"2015-01-19 00:00:00",0.0284615384615385,"",NA,"",NA,"",NA,"2015-01-19 00:00:00",19.0264285714286,"2015-01-19 00:00:00",3.11,"2015-01-19 00:00:00",1.63307692307692,"2015-01-19 00:00:00",31.7557142857143,"2015-01-19 00:00:00",86.1121428571429,"2015-01-19 00:00:00",65.56,"2015-01-19 00:00:00",96.1428571428571,"2015-01-19 00:00:00",91.7142857142857,"2015-01-19 00:00:00",92.3846153846154
"432","2015-01-19 01:00:00",0.03,"2015-01-19 01:00:00",0.0207142857142857,"2015-01-19 01:00:00",0.0392857142857143,"",NA,"",NA,"",NA,"2015-01-19 01:00:00",18.6357142857143,"2015-01-19 01:00:00",0.644285714285714,"2015-01-19 01:00:00",1.95642857142857,"2015-01-19 01:00:00",31.7171428571429,"2015-01-19 01:00:00",87.1035714285714,"2015-01-19 01:00:00",67.1964285714286,"2015-01-19 01:00:00",95.2142857142857,"2015-01-19 01:00:00",90.5,"2015-01-19 01:00:00",93
"433","2015-01-19 02:00:00",0.0292307692307692,"2015-01-19 02:00:00",0.0314285714285714,"2015-01-19 02:00:00",0.0271428571428571,"",NA,"",NA,"",NA,"2015-01-19 02:00:00",17.8353846153846,"2015-01-19 02:00:00",1.84214285714286,"2015-01-19 02:00:00",1.97857142857143,"2015-01-19 02:00:00",31.7669230769231,"2015-01-19 02:00:00",87.8357142857143,"2015-01-19 02:00:00",67.7278571428571,"2015-01-19 02:00:00",96.1538461538462,"2015-01-19 02:00:00",91.2857142857143,"2015-01-19 02:00:00",92.9285714285714
"434","2015-01-19 03:00:00",0.03,"2015-01-19 03:00:00",0.0423076923076923,"2015-01-19 03:00:00",0.0242857142857143,"",NA,"",NA,"",NA,"2015-01-19 03:00:00",19.51,"2015-01-19 03:00:00",1.43923076923077,"2015-01-19 03:00:00",1.67928571428571,"2015-01-19 03:00:00",31.7042857142857,"2015-01-19 03:00:00",88.2784615384615,"2015-01-19 03:00:00",68.1128571428571,"2015-01-19 03:00:00",96.2142857142857,"2015-01-19 03:00:00",92.8461538461538,"2015-01-19 03:00:00",92
"435","2015-01-19 04:00:00",0.0314285714285714,"2015-01-19 04:00:00",0.0385714285714286,"2015-01-19 04:00:00",0.0338461538461539,"",NA,"",NA,"",NA,"2015-01-19 04:00:00",19.3935714285714,"2015-01-19 04:00:00",1.21928571428571,"2015-01-19 04:00:00",3.12384615384615,"2015-01-19 04:00:00",31.8778571428571,"2015-01-19 04:00:00",88.0842857142857,"2015-01-19 04:00:00",68.1330769230769,"2015-01-19 04:00:00",95.0714285714286,"2015-01-19 04:00:00",91.9285714285714,"2015-01-19 04:00:00",91.3076923076923
"436","2015-01-19 05:00:00",0.0328571428571429,"2015-01-19 05:00:00",0.0485714285714286,"2015-01-19 05:00:00",0.0221428571428571,"",NA,"",NA,"",NA,"2015-01-19 05:00:00",18.7957142857143,"2015-01-19 05:00:00",3.24642857142857,"2015-01-19 05:00:00",1.81642857142857,"2015-01-19 05:00:00",31.7671428571429,"2015-01-19 05:00:00",87.9357142857143,"2015-01-19 05:00:00",67.7542857142857,"2015-01-19 05:00:00",96.3571428571429,"2015-01-19 05:00:00",91.9285714285714,"2015-01-19 05:00:00",91.3571428571429
"437","2015-01-19 06:00:00",0.0269230769230769,"2015-01-19 06:00:00",0.0407142857142857,"2015-01-19 06:00:00",0.0221428571428571,"",NA,"",NA,"",NA,"2015-01-19 06:00:00",18.1092307692308,"2015-01-19 06:00:00",2.92571428571429,"2015-01-19 06:00:00",3.15357142857143,"2015-01-19 06:00:00",31.7669230769231,"2015-01-19 06:00:00",88.6157142857143,"2015-01-19 06:00:00",68.2364285714286,"2015-01-19 06:00:00",95.8461538461538,"2015-01-19 06:00:00",92.9285714285714,"2015-01-19 06:00:00",92.7142857142857
"438","2015-01-19 07:00:00",0.03,"2015-01-19 07:00:00",0.04,"2015-01-19 07:00:00",0.0321428571428571,"",NA,"",NA,"",NA,"2015-01-19 07:00:00",17.99,"2015-01-19 07:00:00",0.843846153846154,"2015-01-19 07:00:00",0.870714285714286,"2015-01-19 07:00:00",31.8285714285714,"2015-01-19 07:00:00",89.2130769230769,"2015-01-19 07:00:00",68.2242857142857,"2015-01-19 07:00:00",94.8571428571429,"2015-01-19 07:00:00",92.6923076923077,"2015-01-19 07:00:00",92.9285714285714
"439","2015-01-19 08:00:00",0.0292857142857143,"2015-01-19 08:00:00",0.0364285714285714,"2015-01-19 08:00:00",0.0276923076923077,"",NA,"",NA,"",NA,"2015-01-19 08:00:00",19.0028571428571,"2015-01-19 08:00:00",1.15071428571429,"2015-01-19 08:00:00",3.07307692307692,"2015-01-19 08:00:00",31.8042857142857,"2015-01-19 08:00:00",89.3842857142857,"2015-01-19 08:00:00",67.8807692307692,"2015-01-19 08:00:00",96.2142857142857,"2015-01-19 08:00:00",89.1428571428571,"2015-01-19 08:00:00",91.9230769230769
"440","2015-01-19 09:00:00",0.035,"2015-01-19 09:00:00",0.0421428571428571,"2015-01-19 09:00:00",0.0278571428571429,"",NA,"",NA,"",NA,"2015-01-19 09:00:00",19.0057142857143,"2015-01-19 09:00:00",2.14285714285714,"2015-01-19 09:00:00",2.09214285714286,"2015-01-19 09:00:00",34.3321428571429,"2015-01-19 09:00:00",89.1985714285714,"2015-01-19 09:00:00",67.7407142857143,"2015-01-19 09:00:00",95.4285714285714,"2015-01-19 09:00:00",89.2142857142857,"2015-01-19 09:00:00",92.7857142857143
"441","2015-01-19 10:00:00",0.0384615384615385,"2015-01-19 10:00:00",0.04,"2015-01-19 10:00:00",0.0278571428571429,"",NA,"",NA,"",NA,"2015-01-19 10:00:00",19.8192307692308,"2015-01-19 10:00:00",0.743076923076923,"2015-01-19 10:00:00",3.82,"2015-01-19 10:00:00",38.4376923076923,"2015-01-19 10:00:00",89.5076923076923,"2015-01-19 10:00:00",68.21,"2015-01-19 10:00:00",96.7692307692308,"2015-01-19 10:00:00",88.5384615384615,"2015-01-19 10:00:00",91.2142857142857
"442","2015-01-19 11:00:00",0.0378571428571429,"2015-01-19 11:00:00",0.0314285714285714,"2015-01-19 11:00:00",0.0292307692307692,"",NA,"",NA,"",NA,"2015-01-19 11:00:00",19.7635714285714,"2015-01-19 11:00:00",3.70642857142857,"2015-01-19 11:00:00",1.58461538461538,"2015-01-19 11:00:00",38.2942857142857,"2015-01-19 11:00:00",87.1042857142857,"2015-01-19 11:00:00",65.9861538461539,"2015-01-19 11:00:00",95.3571428571429,"2015-01-19 11:00:00",87.4285714285714,"2015-01-19 11:00:00",93
"443","2015-01-19 12:00:00",0.04,"2015-01-19 12:00:00",0.0328571428571429,"2015-01-19 12:00:00",0.0328571428571429,"",NA,"",NA,"",NA,"2015-01-19 12:00:00",20.73,"2015-01-19 12:00:00",2.89785714285714,"2015-01-19 12:00:00",3.75142857142857,"2015-01-19 12:00:00",37.0314285714286,"2015-01-19 12:00:00",86.36,"2015-01-19 12:00:00",64.9064285714286,"2015-01-19 12:00:00",95.5714285714286,"2015-01-19 12:00:00",86.3571428571429,"2015-01-19 12:00:00",92.7142857142857
"444","2015-01-19 13:00:00",0.0430769230769231,"2015-01-19 13:00:00",0.0315384615384615,"2015-01-19 13:00:00",0.03,"",NA,"",NA,"",NA,"2015-01-19 13:00:00",19.2007692307692,"2015-01-19 13:00:00",2.70153846153846,"2015-01-19 13:00:00",1.81714285714286,"2015-01-19 13:00:00",36.5176923076923,"2015-01-19 13:00:00",87.2523076923077,"2015-01-19 13:00:00",65.2028571428571,"2015-01-19 13:00:00",94.5384615384615,"2015-01-19 13:00:00",87.6923076923077,"2015-01-19 13:00:00",92.9285714285714
"445","2015-01-19 14:00:00",0.04,"2015-01-19 14:00:00",0.035,"2015-01-19 14:00:00",0.0276923076923077,"",NA,"",NA,"",NA,"2015-01-19 14:00:00",19.1192857142857,"2015-01-19 14:00:00",2.48642857142857,"2015-01-19 14:00:00",3.34538461538461,"2015-01-19 14:00:00",36.9585714285714,"2015-01-19 14:00:00",86.9421428571428,"2015-01-19 14:00:00",64.9723076923077,"2015-01-19 14:00:00",96.5,"2015-01-19 14:00:00",86.3571428571429,"2015-01-19 14:00:00",92.4615384615385
"446","2015-01-19 15:00:00",0.0392857142857143,"2015-01-19 15:00:00",0.0335714285714286,"2015-01-19 15:00:00",0.0285714285714286,"",NA,"",NA,"",NA,"2015-01-19 15:00:00",18.9114285714286,"2015-01-19 15:00:00",2.97,"2015-01-19 15:00:00",4.02714285714286,"2015-01-19 15:00:00",37.2785714285714,"2015-01-19 15:00:00",86.41,"2015-01-19 15:00:00",64.6935714285714,"2015-01-19 15:00:00",95.5714285714286,"2015-01-19 15:00:00",83.5,"2015-01-19 15:00:00",91.0714285714286
"447","2015-01-19 16:00:00",0.0392307692307692,"2015-01-19 16:00:00",0.0321428571428571,"2015-01-19 16:00:00",0.03,"",NA,"",NA,"",NA,"2015-01-19 16:00:00",21.0369230769231,"2015-01-19 16:00:00",2.39214285714286,"2015-01-19 16:00:00",2.62214285714286,"2015-01-19 16:00:00",37.7153846153846,"2015-01-19 16:00:00",86.1235714285714,"2015-01-19 16:00:00",64.2857142857143,"2015-01-19 16:00:00",95.6153846153846,"2015-01-19 16:00:00",85.2857142857143,"2015-01-19 16:00:00",92.4285714285714
"448","2015-01-19 17:00:00",0.04,"2015-01-19 17:00:00",0.0261538461538462,"2015-01-19 17:00:00",0.0278571428571429,"",NA,"",NA,"",NA,"2015-01-19 17:00:00",19.095,"2015-01-19 17:00:00",1.63538461538462,"2015-01-19 17:00:00",1.58714285714286,"2015-01-19 17:00:00",36.9685714285714,"2015-01-19 17:00:00",84.3976923076923,"2015-01-19 17:00:00",62.465,"2015-01-19 17:00:00",95,"2015-01-19 17:00:00",86.8461538461538,"2015-01-19 17:00:00",92.7142857142857
